id:long,code:keyword,other:keyword
49965,null,val_49965
49966,null,val_49966
49967,null,val_49967
49968,null,val_49968
49969,null,val_49969
49970,null,val_49970
49971,null,val_49971
49972,null,val_49972
49973,null,val_49973
49974,null,val_49974
49975,null,val_49975
49976,null,val_49976
49977,null,val_49977
49978,null,val_49978
49979,null,val_49979
49980,null,val_49980
49981,null,val_49981
49982,null,val_49982
49983,null,val_49983
49984,null,val_49984
49985,null,val_49985
49986,null,val_49986
49987,null,val_49987
49988,null,val_49988
49989,null,val_49989
49990,null,val_49990
49991,null,val_49991
49992,null,val_49992
49993,null,val_49993
49994,null,val_49994
49995,null,val_49995
49996,null,val_49996
49997,null,val_49997
49998,null,val_49998
49999,null,val_49999
50000,null,val_50000
50001,null,val_50001
50002,null,val_50002
50003,null,val_50003
50004,null,val_50004
50005,null,val_50005
50006,null,val_50006
50007,null,val_50007
50008,null,val_50008
50009,null,val_50009
50010,null,val_50010
50011,null,val_50011
50012,null,val_50012
50013,null,val_50013
50014,null,val_50014
50015,null,val_50015
50016,null,val_50016
50017,null,val_50017
50018,null,val_50018
50019,null,val_50019
50020,null,val_50020
50021,null,val_50021
50022,null,val_50022
50023,null,val_50023
50024,null,val_50024
50025,null,val_50025
50026,null,val_50026
50027,null,val_50027
50028,null,val_50028
50029,null,val_50029
50030,null,val_50030
50031,null,val_50031
50032,null,val_50032
50033,null,val_50033
50034,null,val_50034
50035,null,val_50035
50036,null,val_50036
50037,null,val_50037
50038,null,val_50038
50039,null,val_50039
50040,null,val_50040
50041,null,val_50041
50042,null,val_50042
50043,null,val_50043
50044,null,val_50044
50045,null,val_50045
50046,null,val_50046
50047,null,val_50047
50048,null,val_50048
50049,null,val_50049
50050,null,val_50050
50051,null,val_50051
50052,null,val_50052
50053,null,val_50053
50054,null,val_50054
50055,null,val_50055
50056,null,val_50056
50057,null,val_50057
50058,null,val_50058
50059,null,val_50059
50060,null,val_50060
50061,null,val_50061
50062,null,val_50062
50063,null,val_50063
50064,null,val_50064
50065,null,val_50065
50066,null,val_50066
50067,null,val_50067
50068,null,val_50068
50069,null,val_50069
50070,null,val_50070
50071,null,val_50071
50072,null,val_50072
50073,null,val_50073
50074,null,val_50074
50075,null,val_50075
50076,null,val_50076
50077,null,val_50077
50078,null,val_50078
50079,null,val_50079
50080,null,val_50080
50081,null,val_50081
50082,null,val_50082
50083,null,val_50083
50084,null,val_50084
50085,null,val_50085
50086,null,val_50086
50087,null,val_50087
50088,null,val_50088
50089,null,val_50089
50090,null,val_50090
50091,null,val_50091
50092,null,val_50092
50093,null,val_50093
50094,null,val_50094
50095,null,val_50095
50096,null,val_50096
50097,null,val_50097
50098,null,val_50098
50099,null,val_50099
50100,null,val_50100
50101,null,val_50101
50102,null,val_50102
50103,null,val_50103
50104,null,val_50104
50105,null,val_50105
50106,null,val_50106
50107,null,val_50107
50108,null,val_50108
50109,null,val_50109
50110,null,val_50110
50111,null,val_50111
50112,null,val_50112
50113,null,val_50113
50114,null,val_50114
50115,null,val_50115
50116,null,val_50116
50117,null,val_50117
50118,null,val_50118
50119,null,val_50119
50120,null,val_50120
50121,null,val_50121
50122,null,val_50122
50123,null,val_50123
50124,null,val_50124
50125,null,val_50125
50126,null,val_50126
50127,null,val_50127
50128,null,val_50128
50129,null,val_50129
50130,null,val_50130
50131,null,val_50131
50132,null,val_50132
50133,null,val_50133
50134,null,val_50134
50135,null,val_50135
50136,null,val_50136
50137,null,val_50137
50138,null,val_50138
50139,null,val_50139
50140,null,val_50140
50141,null,val_50141
50142,null,val_50142
50143,null,val_50143
50144,null,val_50144
50145,null,val_50145
50146,null,val_50146
50147,null,val_50147
50148,null,val_50148
50149,null,val_50149
50150,null,val_50150
50151,null,val_50151
50152,null,val_50152
50153,null,val_50153
50154,null,val_50154
50155,null,val_50155
50156,null,val_50156
50157,null,val_50157
50158,null,val_50158
50159,null,val_50159
50160,null,val_50160
50161,null,val_50161
50162,null,val_50162
50163,null,val_50163
50164,null,val_50164
50165,null,val_50165
50166,null,val_50166
50167,null,val_50167
50168,null,val_50168
50169,null,val_50169
50170,null,val_50170
50171,null,val_50171
50172,null,val_50172
50173,null,val_50173
50174,null,val_50174
50175,null,val_50175
50176,null,val_50176
50177,null,val_50177
50178,null,val_50178
50179,null,val_50179
50180,null,val_50180
50181,null,val_50181
50182,null,val_50182
50183,null,val_50183
50184,null,val_50184
50185,null,val_50185
50186,null,val_50186
50187,null,val_50187
50188,null,val_50188
50189,null,val_50189
50190,null,val_50190
50191,null,val_50191
50192,null,val_50192
50193,null,val_50193
50194,null,val_50194
50195,null,val_50195
50196,null,val_50196
50197,null,val_50197
50198,null,val_50198
50199,null,val_50199
50200,null,val_50200
50201,null,val_50201
50202,null,val_50202
50203,null,val_50203
50204,null,val_50204
50205,null,val_50205
50206,null,val_50206
50207,null,val_50207
50208,null,val_50208
50209,null,val_50209
50210,null,val_50210
50211,null,val_50211
50212,null,val_50212
50213,null,val_50213
50214,null,val_50214
50215,null,val_50215
50216,null,val_50216
50217,null,val_50217
50218,null,val_50218
50219,null,val_50219
50220,null,val_50220
50221,null,val_50221
50222,null,val_50222
50223,null,val_50223
50224,null,val_50224
50225,null,val_50225
50226,null,val_50226
50227,null,val_50227
50228,null,val_50228
50229,null,val_50229
50230,null,val_50230
50231,null,val_50231
50232,null,val_50232
50233,null,val_50233
50234,null,val_50234
50235,null,val_50235
50236,null,val_50236
50237,null,val_50237
50238,null,val_50238
50239,null,val_50239
50240,null,val_50240
50241,null,val_50241
50242,null,val_50242
50243,null,val_50243
50244,null,val_50244
50245,null,val_50245
50246,null,val_50246
50247,null,val_50247
50248,null,val_50248
50249,null,val_50249
50250,null,val_50250
50251,null,val_50251
50252,null,val_50252
50253,null,val_50253
50254,null,val_50254
50255,null,val_50255
50256,null,val_50256
50257,null,val_50257
50258,null,val_50258
50259,null,val_50259
50260,null,val_50260
50261,null,val_50261
50262,null,val_50262
50263,null,val_50263
50264,null,val_50264
50265,null,val_50265
50266,null,val_50266
50267,null,val_50267
50268,null,val_50268
50269,null,val_50269
50270,null,val_50270
50271,null,val_50271
50272,null,val_50272
50273,null,val_50273
50274,null,val_50274
50275,null,val_50275
50276,null,val_50276
50277,null,val_50277
50278,null,val_50278
50279,null,val_50279
50280,null,val_50280
50281,null,val_50281
50282,null,val_50282
50283,null,val_50283
50284,null,val_50284
50285,null,val_50285
50286,null,val_50286
50287,null,val_50287
50288,null,val_50288
50289,null,val_50289
50290,null,val_50290
50291,null,val_50291
50292,null,val_50292
50293,null,val_50293
50294,null,val_50294
50295,null,val_50295
50296,null,val_50296
50297,null,val_50297
50298,null,val_50298
50299,null,val_50299
50300,null,val_50300
50301,null,val_50301
50302,null,val_50302
50303,null,val_50303
50304,null,val_50304
50305,null,val_50305
50306,null,val_50306
50307,null,val_50307
50308,null,val_50308
50309,null,val_50309
50310,null,val_50310
50311,null,val_50311
50312,null,val_50312
50313,null,val_50313
50314,null,val_50314
50315,null,val_50315
50316,null,val_50316
50317,null,val_50317
50318,null,val_50318
50319,null,val_50319
50320,null,val_50320
50321,null,val_50321
50322,null,val_50322
50323,null,val_50323
50324,null,val_50324
50325,null,val_50325
50326,null,val_50326
50327,null,val_50327
50328,null,val_50328
50329,null,val_50329
50330,null,val_50330
50331,null,val_50331
50332,null,val_50332
50333,null,val_50333
50334,null,val_50334
50335,null,val_50335
50336,null,val_50336
50337,null,val_50337
50338,null,val_50338
50339,null,val_50339
50340,null,val_50340
50341,null,val_50341
50342,null,val_50342
50343,null,val_50343
50344,null,val_50344
50345,null,val_50345
50346,null,val_50346
50347,null,val_50347
50348,null,val_50348
50349,null,val_50349
50350,null,val_50350
50351,null,val_50351
50352,null,val_50352
50353,null,val_50353
50354,null,val_50354
50355,null,val_50355
50356,null,val_50356
50357,null,val_50357
50358,null,val_50358
50359,null,val_50359
50360,null,val_50360
50361,null,val_50361
50362,null,val_50362
50363,null,val_50363
50364,null,val_50364
50365,null,val_50365
50366,null,val_50366
50367,null,val_50367
50368,null,val_50368
50369,null,val_50369
50370,null,val_50370
50371,null,val_50371
50372,null,val_50372
50373,null,val_50373
50374,null,val_50374
50375,null,val_50375
50376,null,val_50376
50377,null,val_50377
50378,null,val_50378
50379,null,val_50379
50380,null,val_50380
50381,null,val_50381
50382,null,val_50382
50383,null,val_50383
50384,null,val_50384
50385,null,val_50385
50386,null,val_50386
50387,null,val_50387
50388,null,val_50388
50389,null,val_50389
50390,null,val_50390
50391,null,val_50391
50392,null,val_50392
50393,null,val_50393
50394,null,val_50394
50395,null,val_50395
50396,null,val_50396
50397,null,val_50397
50398,null,val_50398
50399,null,val_50399
50400,null,val_50400
50401,null,val_50401
50402,null,val_50402
50403,null,val_50403
50404,null,val_50404
50405,null,val_50405
50406,null,val_50406
50407,null,val_50407
50408,null,val_50408
50409,null,val_50409
50410,null,val_50410
50411,null,val_50411
50412,null,val_50412
50413,null,val_50413
50414,null,val_50414
50415,null,val_50415
50416,null,val_50416
50417,null,val_50417
50418,null,val_50418
50419,null,val_50419
50420,null,val_50420
50421,null,val_50421
50422,null,val_50422
50423,null,val_50423
50424,null,val_50424
50425,null,val_50425
50426,null,val_50426
50427,null,val_50427
50428,null,val_50428
50429,null,val_50429
50430,null,val_50430
50431,null,val_50431
50432,null,val_50432
50433,null,val_50433
50434,null,val_50434
50435,null,val_50435
50436,null,val_50436
50437,null,val_50437
50438,null,val_50438
50439,null,val_50439
50440,null,val_50440
50441,null,val_50441
50442,null,val_50442
50443,null,val_50443
50444,null,val_50444
50445,null,val_50445
50446,null,val_50446
50447,null,val_50447
50448,null,val_50448
50449,null,val_50449
50450,null,val_50450
50451,null,val_50451
50452,null,val_50452
50453,null,val_50453
50454,null,val_50454
50455,null,val_50455
50456,null,val_50456
50457,null,val_50457
50458,null,val_50458
50459,null,val_50459
50460,null,val_50460
50461,null,val_50461
50462,null,val_50462
50463,null,val_50463
50464,null,val_50464
50465,null,val_50465
50466,null,val_50466
50467,null,val_50467
50468,null,val_50468
50469,null,val_50469
50470,null,val_50470
50471,null,val_50471
50472,null,val_50472
50473,null,val_50473
50474,null,val_50474
50475,null,val_50475
50476,null,val_50476
50477,null,val_50477
50478,null,val_50478
50479,null,val_50479
50480,null,val_50480
50481,null,val_50481
50482,null,val_50482
50483,null,val_50483
50484,null,val_50484
50485,null,val_50485
50486,null,val_50486
50487,null,val_50487
50488,null,val_50488
50489,null,val_50489
50490,null,val_50490
50491,null,val_50491
50492,null,val_50492
50493,null,val_50493
50494,null,val_50494
50495,null,val_50495
50496,null,val_50496
50497,null,val_50497
50498,null,val_50498
50499,null,val_50499
50500,null,val_50500
50501,null,val_50501
50502,null,val_50502
50503,null,val_50503
50504,null,val_50504
50505,null,val_50505
50506,null,val_50506
50507,null,val_50507
50508,null,val_50508
50509,null,val_50509
50510,null,val_50510
50511,null,val_50511
50512,null,val_50512
50513,null,val_50513
50514,null,val_50514
50515,null,val_50515
50516,null,val_50516
50517,null,val_50517
50518,null,val_50518
50519,null,val_50519
50520,null,val_50520
50521,null,val_50521
50522,null,val_50522
50523,null,val_50523
50524,null,val_50524
50525,null,val_50525
50526,null,val_50526
50527,null,val_50527
50528,null,val_50528
50529,null,val_50529
50530,null,val_50530
50531,null,val_50531
50532,null,val_50532
50533,null,val_50533
50534,null,val_50534
50535,null,val_50535
50536,null,val_50536
50537,null,val_50537
50538,null,val_50538
50539,null,val_50539
50540,null,val_50540
50541,null,val_50541
50542,null,val_50542
50543,null,val_50543
50544,null,val_50544
50545,null,val_50545
50546,null,val_50546
50547,null,val_50547
50548,null,val_50548
50549,null,val_50549
50550,null,val_50550
50551,null,val_50551
50552,null,val_50552
50553,null,val_50553
50554,null,val_50554
50555,null,val_50555
50556,null,val_50556
50557,null,val_50557
50558,null,val_50558
50559,null,val_50559
50560,null,val_50560
50561,null,val_50561
50562,null,val_50562
50563,null,val_50563
50564,null,val_50564
50565,null,val_50565
50566,null,val_50566
50567,null,val_50567
50568,null,val_50568
50569,null,val_50569
50570,null,val_50570
50571,null,val_50571
50572,null,val_50572
50573,null,val_50573
50574,null,val_50574
50575,null,val_50575
50576,null,val_50576
50577,null,val_50577
50578,null,val_50578
50579,null,val_50579
50580,null,val_50580
50581,null,val_50581
50582,null,val_50582
50583,null,val_50583
50584,null,val_50584
50585,null,val_50585
50586,null,val_50586
50587,null,val_50587
50588,null,val_50588
50589,null,val_50589
50590,null,val_50590
50591,null,val_50591
50592,null,val_50592
50593,null,val_50593
50594,null,val_50594
50595,null,val_50595
50596,null,val_50596
50597,null,val_50597
50598,null,val_50598
50599,null,val_50599
50600,null,val_50600
50601,null,val_50601
50602,null,val_50602
50603,null,val_50603
50604,null,val_50604
50605,null,val_50605
50606,null,val_50606
50607,null,val_50607
50608,null,val_50608
50609,null,val_50609
50610,null,val_50610
50611,null,val_50611
50612,null,val_50612
50613,null,val_50613
50614,null,val_50614
50615,null,val_50615
50616,null,val_50616
50617,null,val_50617
50618,null,val_50618
50619,null,val_50619
50620,null,val_50620
50621,null,val_50621
50622,null,val_50622
50623,null,val_50623
50624,null,val_50624
50625,null,val_50625
50626,null,val_50626
50627,null,val_50627
50628,null,val_50628
50629,null,val_50629
50630,null,val_50630
50631,null,val_50631
50632,null,val_50632
50633,null,val_50633
50634,null,val_50634
50635,null,val_50635
50636,null,val_50636
50637,null,val_50637
50638,null,val_50638
50639,null,val_50639
50640,null,val_50640
50641,null,val_50641
50642,null,val_50642
50643,null,val_50643
50644,null,val_50644
50645,null,val_50645
50646,null,val_50646
50647,null,val_50647
50648,null,val_50648
50649,null,val_50649
50650,null,val_50650
50651,null,val_50651
50652,null,val_50652
50653,null,val_50653
50654,null,val_50654
50655,null,val_50655
50656,null,val_50656
50657,null,val_50657
50658,null,val_50658
50659,null,val_50659
50660,null,val_50660
50661,null,val_50661
50662,null,val_50662
50663,null,val_50663
50664,null,val_50664
50665,null,val_50665
50666,null,val_50666
50667,null,val_50667
50668,null,val_50668
50669,null,val_50669
50670,null,val_50670
50671,null,val_50671
50672,null,val_50672
50673,null,val_50673
50674,null,val_50674
50675,null,val_50675
50676,null,val_50676
50677,null,val_50677
50678,null,val_50678
50679,null,val_50679
50680,null,val_50680
50681,null,val_50681
50682,null,val_50682
50683,null,val_50683
50684,null,val_50684
50685,null,val_50685
50686,null,val_50686
50687,null,val_50687
50688,null,val_50688
50689,null,val_50689
50690,null,val_50690
50691,null,val_50691
50692,null,val_50692
50693,null,val_50693
50694,null,val_50694
50695,null,val_50695
50696,null,val_50696
50697,null,val_50697
50698,null,val_50698
50699,null,val_50699
50700,null,val_50700
50701,null,val_50701
50702,null,val_50702
50703,null,val_50703
50704,null,val_50704
50705,null,val_50705
50706,null,val_50706
50707,null,val_50707
50708,null,val_50708
50709,null,val_50709
50710,null,val_50710
50711,null,val_50711
50712,null,val_50712
50713,null,val_50713
50714,null,val_50714
50715,null,val_50715
50716,null,val_50716
50717,null,val_50717
50718,null,val_50718
50719,null,val_50719
50720,null,val_50720
50721,null,val_50721
50722,null,val_50722
50723,null,val_50723
50724,null,val_50724
50725,null,val_50725
50726,null,val_50726
50727,null,val_50727
50728,null,val_50728
50729,null,val_50729
50730,null,val_50730
50731,null,val_50731
50732,null,val_50732
50733,null,val_50733
50734,null,val_50734
50735,null,val_50735
50736,null,val_50736
50737,null,val_50737
50738,null,val_50738
50739,null,val_50739
50740,null,val_50740
50741,null,val_50741
50742,null,val_50742
50743,null,val_50743
50744,null,val_50744
50745,null,val_50745
50746,null,val_50746
50747,null,val_50747
50748,null,val_50748
50749,null,val_50749
50750,null,val_50750
50751,null,val_50751
50752,null,val_50752
50753,null,val_50753
50754,null,val_50754
50755,null,val_50755
50756,null,val_50756
50757,null,val_50757
50758,null,val_50758
50759,null,val_50759
50760,null,val_50760
50761,null,val_50761
50762,null,val_50762
50763,null,val_50763
50764,null,val_50764
50765,null,val_50765
50766,null,val_50766
50767,null,val_50767
50768,null,val_50768
50769,null,val_50769
50770,null,val_50770
50771,null,val_50771
50772,null,val_50772
50773,null,val_50773
50774,null,val_50774
50775,null,val_50775
50776,null,val_50776
50777,null,val_50777
50778,null,val_50778
50779,null,val_50779
50780,null,val_50780
50781,null,val_50781
50782,null,val_50782
50783,null,val_50783
50784,null,val_50784
50785,null,val_50785
50786,null,val_50786
50787,null,val_50787
50788,null,val_50788
50789,null,val_50789
50790,null,val_50790
50791,null,val_50791
50792,null,val_50792
50793,null,val_50793
50794,null,val_50794
50795,null,val_50795
50796,null,val_50796
50797,null,val_50797
50798,null,val_50798
50799,null,val_50799
50800,null,val_50800
50801,null,val_50801
50802,null,val_50802
50803,null,val_50803
50804,null,val_50804
50805,null,val_50805
50806,null,val_50806
50807,null,val_50807
50808,null,val_50808
50809,null,val_50809
50810,null,val_50810
50811,null,val_50811
50812,null,val_50812
50813,null,val_50813
50814,null,val_50814
50815,null,val_50815
50816,null,val_50816
50817,null,val_50817
50818,null,val_50818
50819,null,val_50819
50820,null,val_50820
50821,null,val_50821
50822,null,val_50822
50823,null,val_50823
50824,null,val_50824
50825,null,val_50825
50826,null,val_50826
50827,null,val_50827
50828,null,val_50828
50829,null,val_50829
50830,null,val_50830
50831,null,val_50831
50832,null,val_50832
50833,null,val_50833
50834,null,val_50834
50835,null,val_50835
50836,null,val_50836
50837,null,val_50837
50838,null,val_50838
50839,null,val_50839
50840,null,val_50840
50841,null,val_50841
50842,null,val_50842
50843,null,val_50843
50844,null,val_50844
50845,null,val_50845
50846,null,val_50846
50847,null,val_50847
50848,null,val_50848
50849,null,val_50849
50850,null,val_50850
50851,null,val_50851
50852,null,val_50852
50853,null,val_50853
50854,null,val_50854
50855,null,val_50855
50856,null,val_50856
50857,null,val_50857
50858,null,val_50858
50859,null,val_50859
50860,null,val_50860
50861,null,val_50861
50862,null,val_50862
50863,null,val_50863
50864,null,val_50864
50865,null,val_50865
50866,null,val_50866
50867,null,val_50867
50868,null,val_50868
50869,null,val_50869
50870,null,val_50870
50871,null,val_50871
50872,null,val_50872
50873,null,val_50873
50874,null,val_50874
50875,null,val_50875
50876,null,val_50876
50877,null,val_50877
50878,null,val_50878
50879,null,val_50879
50880,null,val_50880
50881,null,val_50881
50882,null,val_50882
50883,null,val_50883
50884,null,val_50884
50885,null,val_50885
50886,null,val_50886
50887,null,val_50887
50888,null,val_50888
50889,null,val_50889
50890,null,val_50890
50891,null,val_50891
50892,null,val_50892
50893,null,val_50893
50894,null,val_50894
50895,null,val_50895
50896,null,val_50896
50897,null,val_50897
50898,null,val_50898
50899,null,val_50899
50900,null,val_50900
50901,null,val_50901
50902,null,val_50902
50903,null,val_50903
50904,null,val_50904
50905,null,val_50905
50906,null,val_50906
50907,null,val_50907
50908,null,val_50908
50909,null,val_50909
50910,null,val_50910
50911,null,val_50911
50912,null,val_50912
50913,null,val_50913
50914,null,val_50914
50915,null,val_50915
50916,null,val_50916
50917,null,val_50917
50918,null,val_50918
50919,null,val_50919
50920,null,val_50920
50921,null,val_50921
50922,null,val_50922
50923,null,val_50923
50924,null,val_50924
50925,null,val_50925
50926,null,val_50926
50927,null,val_50927
50928,null,val_50928
50929,null,val_50929
50930,null,val_50930
50931,null,val_50931
50932,null,val_50932
50933,null,val_50933
50934,null,val_50934
50935,null,val_50935
50936,null,val_50936
50937,null,val_50937
50938,null,val_50938
50939,null,val_50939
50940,null,val_50940
50941,null,val_50941
50942,null,val_50942
50943,null,val_50943
50944,null,val_50944
50945,null,val_50945
50946,null,val_50946
50947,null,val_50947
50948,null,val_50948
50949,null,val_50949
50950,null,val_50950
50951,null,val_50951
50952,null,val_50952
50953,null,val_50953
50954,null,val_50954
50955,null,val_50955
50956,null,val_50956
50957,null,val_50957
50958,null,val_50958
50959,null,val_50959
50960,null,val_50960
50961,null,val_50961
50962,null,val_50962
50963,null,val_50963
50964,null,val_50964
50965,null,val_50965
50966,null,val_50966
50967,null,val_50967
50968,null,val_50968
50969,null,val_50969
50970,null,val_50970
50971,null,val_50971
50972,null,val_50972
50973,null,val_50973
50974,null,val_50974
50975,null,val_50975
50976,null,val_50976
50977,null,val_50977
50978,null,val_50978
50979,null,val_50979
50980,null,val_50980
50981,null,val_50981
50982,null,val_50982
50983,null,val_50983
50984,null,val_50984
50985,null,val_50985
50986,null,val_50986
50987,null,val_50987
50988,null,val_50988
50989,null,val_50989
50990,null,val_50990
50991,null,val_50991
50992,null,val_50992
50993,null,val_50993
50994,null,val_50994
50995,null,val_50995
50996,null,val_50996
50997,null,val_50997
50998,null,val_50998
50999,null,val_50999
51000,null,val_51000
51001,null,val_51001
51002,null,val_51002
51003,null,val_51003
51004,null,val_51004
51005,null,val_51005
51006,null,val_51006
51007,null,val_51007
51008,null,val_51008
51009,null,val_51009
51010,null,val_51010
51011,null,val_51011
51012,null,val_51012
51013,null,val_51013
51014,null,val_51014
51015,null,val_51015
51016,null,val_51016
51017,null,val_51017
51018,null,val_51018
51019,null,val_51019
51020,null,val_51020
51021,null,val_51021
51022,null,val_51022
51023,null,val_51023
51024,null,val_51024
51025,null,val_51025
51026,null,val_51026
51027,null,val_51027
51028,null,val_51028
51029,null,val_51029
51030,null,val_51030
51031,null,val_51031
51032,null,val_51032
51033,null,val_51033
51034,null,val_51034
51035,null,val_51035
51036,null,val_51036
51037,null,val_51037
51038,null,val_51038
51039,null,val_51039
51040,null,val_51040
51041,null,val_51041
51042,null,val_51042
51043,null,val_51043
51044,null,val_51044
51045,null,val_51045
51046,null,val_51046
51047,null,val_51047
51048,null,val_51048
51049,null,val_51049
51050,null,val_51050
51051,null,val_51051
51052,null,val_51052
51053,null,val_51053
51054,null,val_51054
51055,null,val_51055
51056,null,val_51056
51057,null,val_51057
51058,null,val_51058
51059,null,val_51059
51060,null,val_51060
51061,null,val_51061
51062,null,val_51062
51063,null,val_51063
51064,null,val_51064
51065,null,val_51065
51066,null,val_51066
51067,null,val_51067
51068,null,val_51068
51069,null,val_51069
51070,null,val_51070
51071,null,val_51071
51072,null,val_51072
51073,null,val_51073
51074,null,val_51074
51075,null,val_51075
51076,null,val_51076
51077,null,val_51077
51078,null,val_51078
51079,null,val_51079
51080,null,val_51080
51081,null,val_51081
51082,null,val_51082
51083,null,val_51083
51084,null,val_51084
51085,null,val_51085
51086,null,val_51086
51087,null,val_51087
51088,null,val_51088
51089,null,val_51089
51090,null,val_51090
51091,null,val_51091
51092,null,val_51092
51093,null,val_51093
51094,null,val_51094
51095,null,val_51095
51096,null,val_51096
51097,null,val_51097
51098,null,val_51098
51099,null,val_51099
51100,null,val_51100
51101,null,val_51101
51102,null,val_51102
51103,null,val_51103
51104,null,val_51104
51105,null,val_51105
51106,null,val_51106
51107,null,val_51107
51108,null,val_51108
51109,null,val_51109
51110,null,val_51110
51111,null,val_51111
51112,null,val_51112
51113,null,val_51113
51114,null,val_51114
51115,null,val_51115
51116,null,val_51116
51117,null,val_51117
51118,null,val_51118
51119,null,val_51119
51120,null,val_51120
51121,null,val_51121
51122,null,val_51122
51123,null,val_51123
51124,null,val_51124
51125,null,val_51125
51126,null,val_51126
51127,null,val_51127
51128,null,val_51128
51129,null,val_51129
51130,null,val_51130
51131,null,val_51131
51132,null,val_51132
51133,null,val_51133
51134,null,val_51134
51135,null,val_51135
51136,null,val_51136
51137,null,val_51137
51138,null,val_51138
51139,null,val_51139
51140,null,val_51140
51141,null,val_51141
51142,null,val_51142
51143,null,val_51143
51144,null,val_51144
51145,null,val_51145
51146,null,val_51146
51147,null,val_51147
51148,null,val_51148
51149,null,val_51149
51150,null,val_51150
51151,null,val_51151
51152,null,val_51152
51153,null,val_51153
51154,null,val_51154
51155,null,val_51155
51156,null,val_51156
51157,null,val_51157
51158,null,val_51158
51159,null,val_51159
51160,null,val_51160
51161,null,val_51161
51162,null,val_51162
51163,null,val_51163
51164,null,val_51164
51165,null,val_51165
51166,null,val_51166
51167,null,val_51167
51168,null,val_51168
51169,null,val_51169
51170,null,val_51170
51171,null,val_51171
51172,null,val_51172
51173,null,val_51173
51174,null,val_51174
51175,null,val_51175
51176,null,val_51176
51177,null,val_51177
51178,null,val_51178
51179,null,val_51179
51180,null,val_51180
51181,null,val_51181
51182,null,val_51182
51183,null,val_51183
51184,null,val_51184
51185,null,val_51185
51186,null,val_51186
51187,null,val_51187
51188,null,val_51188
51189,null,val_51189
51190,null,val_51190
51191,null,val_51191
51192,null,val_51192
51193,null,val_51193
51194,null,val_51194
51195,null,val_51195
51196,null,val_51196
51197,null,val_51197
51198,null,val_51198
51199,null,val_51199
51200,null,val_51200
51201,null,val_51201
51202,null,val_51202
51203,null,val_51203
51204,null,val_51204
51205,null,val_51205
51206,null,val_51206
51207,null,val_51207
51208,null,val_51208
51209,null,val_51209
51210,null,val_51210
51211,null,val_51211
51212,null,val_51212
51213,null,val_51213
51214,null,val_51214
51215,null,val_51215
51216,null,val_51216
51217,null,val_51217
51218,null,val_51218
51219,null,val_51219
51220,null,val_51220
51221,null,val_51221
51222,null,val_51222
51223,null,val_51223
51224,null,val_51224
51225,null,val_51225
51226,null,val_51226
51227,null,val_51227
51228,null,val_51228
51229,null,val_51229
51230,null,val_51230
51231,null,val_51231
51232,null,val_51232
51233,null,val_51233
51234,null,val_51234
51235,null,val_51235
51236,null,val_51236
51237,null,val_51237
51238,null,val_51238
51239,null,val_51239
51240,null,val_51240
51241,null,val_51241
51242,null,val_51242
51243,null,val_51243
51244,null,val_51244
51245,null,val_51245
51246,null,val_51246
51247,null,val_51247
51248,null,val_51248
51249,null,val_51249
51250,null,val_51250
51251,null,val_51251
51252,null,val_51252
51253,null,val_51253
51254,null,val_51254
51255,null,val_51255
51256,null,val_51256
51257,null,val_51257
51258,null,val_51258
51259,null,val_51259
51260,null,val_51260
51261,null,val_51261
51262,null,val_51262
51263,null,val_51263
51264,null,val_51264
51265,null,val_51265
51266,null,val_51266
51267,null,val_51267
51268,null,val_51268
51269,null,val_51269
51270,null,val_51270
51271,null,val_51271
51272,null,val_51272
51273,null,val_51273
51274,null,val_51274
51275,null,val_51275
51276,null,val_51276
51277,null,val_51277
51278,null,val_51278
51279,null,val_51279
51280,null,val_51280
51281,null,val_51281
51282,null,val_51282
51283,null,val_51283
51284,null,val_51284
51285,null,val_51285
51286,null,val_51286
51287,null,val_51287
51288,null,val_51288
51289,null,val_51289
51290,null,val_51290
51291,null,val_51291
51292,null,val_51292
51293,null,val_51293
51294,null,val_51294
51295,null,val_51295
51296,null,val_51296
51297,null,val_51297
51298,null,val_51298
51299,null,val_51299
51300,null,val_51300
51301,null,val_51301
51302,null,val_51302
51303,null,val_51303
51304,null,val_51304
51305,null,val_51305
51306,null,val_51306
51307,null,val_51307
51308,null,val_51308
51309,null,val_51309
51310,null,val_51310
51311,null,val_51311
51312,null,val_51312
51313,null,val_51313
51314,null,val_51314
51315,null,val_51315
51316,null,val_51316
51317,null,val_51317
51318,null,val_51318
51319,null,val_51319
51320,null,val_51320
51321,null,val_51321
51322,null,val_51322
51323,null,val_51323
51324,null,val_51324
51325,null,val_51325
51326,null,val_51326
51327,null,val_51327
51328,null,val_51328
51329,null,val_51329
51330,null,val_51330
51331,null,val_51331
51332,null,val_51332
51333,null,val_51333
51334,null,val_51334
51335,null,val_51335
51336,null,val_51336
51337,null,val_51337
51338,null,val_51338
51339,null,val_51339
51340,null,val_51340
51341,null,val_51341
51342,null,val_51342
51343,null,val_51343
51344,null,val_51344
51345,null,val_51345
51346,null,val_51346
51347,null,val_51347
51348,null,val_51348
51349,null,val_51349
51350,null,val_51350
51351,null,val_51351
51352,null,val_51352
51353,null,val_51353
51354,null,val_51354
51355,null,val_51355
51356,null,val_51356
51357,null,val_51357
51358,null,val_51358
51359,null,val_51359
51360,null,val_51360
51361,null,val_51361
51362,null,val_51362
