@timestamp:date,actual:double,all_field_values:text,anomaly_score:double,anomaly_score_explanation.anomaly_characteristics_impact:integer,anomaly_score_explanation.anomaly_length:integer,anomaly_score_explanation.anomaly_type:keyword,anomaly_score_explanation.by_field_first_occurrence:boolean,anomaly_score_explanation.by_field_relative_rarity:double,anomaly_score_explanation.high_variance_penalty:boolean,anomaly_score_explanation.incomplete_bucket_penalty:boolean,anomaly_score_explanation.lower_confidence_bound:double,anomaly_score_explanation.multi_bucket_impact:integer,anomaly_score_explanation.multimodal_distribution:boolean,anomaly_score_explanation.single_bucket_impact:integer,anomaly_score_explanation.typical_value:double,anomaly_score_explanation.upper_confidence_bound:double,assignment_memory_basis:keyword,average_bucket_processing_time_ms:double,bucket_allocation_failures_count:long,bucket_count:long,bucket_span:long,by_field_name:keyword,by_field_value:keyword,categorization_status:keyword,categorized_doc_count:keyword,category_id:long,clientip:keyword,dead_category_count:keyword,description:text,detector_index:integer,earliest_record_timestamp:date,empty_bucket_count:long,event.ingested:date,event_count:long,examples:text,exponential_average_bucket_processing_time_ms:double,exponential_average_calculation_context.incremental_metric_value_ms:double,exponential_average_calculation_context.latest_timestamp:date,exponential_average_calculation_context.previous_exponential_average_ms:double,failed_category_count:keyword,field_name:keyword,forecast_create_timestamp:date,forecast_end_timestamp:date,forecast_expiry_timestamp:date,forecast_id:keyword,forecast_lower:double,forecast_memory_bytes:long,forecast_messages:keyword,forecast_prediction:double,forecast_progress:double,forecast_start_timestamp:date,forecast_status:keyword,forecast_upper:double,frequent_category_count:keyword,function:keyword,function_description:keyword,geo_results.actual_point:geo_point,geo_results.typical_point:geo_point,influencer_field_name:keyword,influencer_field_value:keyword,influencer_score:double,initial_anomaly_score:double,initial_influencer_score:double,initial_record_score:double,input_bytes:long,input_field_count:long,input_record_count:long,invalid_date_count:long,is_interim:boolean,job_id:keyword,last_data_time:date,latest_empty_bucket_timestamp:date,latest_record_time_stamp:date,latest_record_timestamp:date,latest_result_time_stamp:date,latest_sparse_bucket_timestamp:date,log_time:date,max_matching_length:long,maximum_bucket_processing_time_ms:double,memory_status:keyword,min_version:keyword,minimum_bucket_processing_time_ms:double,missing_field_count:long,mlcategory:keyword,model_bytes:long,model_bytes_exceeded:keyword,model_bytes_memory_limit:keyword,model_feature:keyword,model_lower:double,model_median:double,model_size_stats.assignment_memory_basis:keyword,model_size_stats.bucket_allocation_failures_count:long,model_size_stats.categorization_status:keyword,model_size_stats.categorized_doc_count:keyword,model_size_stats.dead_category_count:keyword,model_size_stats.failed_category_count:keyword,model_size_stats.frequent_category_count:keyword,model_size_stats.job_id:keyword,model_size_stats.log_time:date,model_size_stats.memory_status:keyword,model_size_stats.model_bytes:long,model_size_stats.model_bytes_exceeded:keyword,model_size_stats.model_bytes_memory_limit:keyword,model_size_stats.output_memory_allocator_bytes:keyword,model_size_stats.peak_model_bytes:long,model_size_stats.rare_category_count:keyword,model_size_stats.result_type:keyword,model_size_stats.timestamp:date,model_size_stats.total_by_field_count:long,model_size_stats.total_category_count:keyword,model_size_stats.total_over_field_count:long,model_size_stats.total_partition_field_count:long,model_upper:double,multi_bucket_impact:double,num_matches:long,out_of_order_timestamp_count:long,output_memory_allocator_bytes:keyword,over_field_name:keyword,over_field_value:keyword,partition_field_name:keyword,partition_field_value:keyword,peak_model_bytes:keyword,preferred_to_categories:long,probability:double,processed_field_count:long,processed_record_count:long,processing_time_ms:long,rare_category_count:keyword,raw_anomaly_score:double,record_score:double,regex:keyword,response.keyword:keyword,result_type:keyword,retain:boolean,scheduled_events:keyword,search_count:long,snapshot_doc_count:integer,snapshot_id:keyword,sparse_bucket_count:long,terms:text,timestamp:date,total_by_field_count:long,total_category_count:keyword,total_over_field_count:long,total_partition_field_count:long,total_search_time_ms:double,typical:double
2026-08-29T12:00:00.000Z,1.0,[url_scanning,31.218.136.66],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014413714408874512,,,,,,,,,,,,,,,,,,,,,,,0.6264214748645702,,,,,clientip,31.218.136.66,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,1.0,[url_scanning,34.68.206.75],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014413714408874512,,,,,,,,,,,,,,,,,,,,,,,0.6264214748645702,,,,,clientip,34.68.206.75,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,1.0,[url_scanning,39.59.130.38],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014413714408874512,,,,,,,,,,,,,,,,,,,,,,,0.6264214748645702,,,,,clientip,39.59.130.38,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,1.0,[url_scanning,49.215.151.56],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014413714408874512,,,,,,,,,,,,,,,,,,,,,,,0.6264214748645702,,,,,clientip,49.215.151.56,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,19.0,low_request_rate,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low_request_rate,,,,,,,,,,,,,,,,,,'low values of count per bucket by person',19.009360052961462,25.981737731076162,,,,,,,,,,,,,,,,,,,,,,,33.17006636305001,,,,,,,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,19.0,[200,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',17.962414857316848,24.37915290469619,,,,,,,,,,,,,,,,,,,,,,,31.304295220324075,,,,,,,response.keyword,200,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,,low_request_rate,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:30.696Z,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,low_request_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,bucket,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,,response_code_rates,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:31.614Z,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,response_code_rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T12:00:00.000Z,,url_scanning,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:33.510Z,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,url_scanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,bucket,,,,,,,,2026-08-29T12:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,0.0,[503,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',0.0,0.013608692947566064,,,,,,,,,,,,,,,,,,,,,,,2.0307171999496503,,,,,,,response.keyword,503,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[404,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',0.0,0.06251174197923326,,,,,,,,,,,,,,,,,,,,,,,3.0260800872679443,,,,,,,response.keyword,404,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,105.32.126.44],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,105.32.126.44,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,107.113.86.210],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,107.113.86.210,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,111.145.74.194],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,111.145.74.194,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,126.52.97.147],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,126.52.97.147,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,128.194.160.151],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,128.194.160.151,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,134.207.255.214],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,134.207.255.214,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,15.157.237.110],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,15.157.237.110,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,155.21.88.247],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,155.21.88.247,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,177.111.217.54],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,177.111.217.54,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,190.234.218.253],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,190.234.218.253,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,193.185.70.83],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,193.185.70.83,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,20.102.50.96],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,20.102.50.96,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,209.62.35.219],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,209.62.35.219,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,213.235.30.99],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,213.235.30.99,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,229.133.251.108],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,229.133.251.108,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,230.180.158.215],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,230.180.158.215,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,230.216.156.248],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,230.216.156.248,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,232.238.211.59],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,232.238.211.59,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,245.25.229.135],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,245.25.229.135,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,250.32.4.52],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,250.32.4.52,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,254.87.85.141],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,254.87.85.141,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,4.19.56.13],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,4.19.56.13,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,42.161.94.42],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,42.161.94.42,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,70.123.43.73],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,70.123.43.73,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,70.35.217.22],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,70.35.217.22,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,80.120.200.203],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,80.120.200.203,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,82.10.161.220],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,82.10.161.220,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,1.0,[url_scanning,89.126.79.194],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.014115452766418457,,,,,,,,,,,,,,,,,,,,,,,0.6252165239271443,,,,,clientip,89.126.79.194,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,27.0,[200,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',12.460972468583904,19.70307367986812,,,,,,,,,,,,,,,,,,,,,,,28.10234095189911,,,,,,,response.keyword,200,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,28.0,low_request_rate,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low_request_rate,,,,,,,,,,,,,,,,,,'low values of count per bucket by person',15.564898492758694,20.262391077056822,,,,,,,,,,,,,,,,,,,,,,,25.181247722688475,,,,,,,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,,low_request_rate,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:30.696Z,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,low_request_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,,response_code_rates,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:31.614Z,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,response_code_rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T13:00:00.000Z,,url_scanning,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:33.510Z,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,url_scanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-29T13:00:00.000Z,,,,,,
2026-08-29T14:00:00.000Z,0.0,[404,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',0.0,0.062099432535996986,,,,,,,,,,,,,,,,,,,,,,,3.0245657370714616,,,,,,,response.keyword,404,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T14:00:00.000Z,,,,,,
2026-08-29T14:00:00.000Z,1.0,[503,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',0.0,0.013041770698653744,,,,,,,,,,,,,,,,,,,,,,,2.0290051429477582,,,,,,,response.keyword,503,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T14:00:00.000Z,,,,,,
2026-08-29T14:00:00.000Z,1.0,[url_scanning,1.69.35.74],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.013950228691101074,,,,,,,,,,,,,,,,,,,,,,,0.6245483937927343,,,,,clientip,1.69.35.74,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T14:00:00.000Z,,,,,,
2026-08-29T14:00:00.000Z,1.0,[url_scanning,106.165.203.119],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.013950228691101074,,,,,,,,,,,,,,,,,,,,,,,0.6245483937927343,,,,,clientip,106.165.203.119,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T14:00:00.000Z,,,,,,
2026-08-29T14:00:00.000Z,1.0,[url_scanning,160.98.91.51],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.013950228691101074,,,,,,,,,,,,,,,,,,,,,,,0.6245483937927343,,,,,clientip,160.98.91.51,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-29T14:00:00.000Z,,,,,,
